idsbr;nama_usaha;alamat;kdprov;kdkab;kdkec;kddesa;latitude;longitude;kbli;deskripsi_usaha;foto_usaha;foto_produk;catatan;petugas_id
95671633;SOPIR ANGKOT(CANDRA);JL.GARUDA;16;74;011;005;;;;;;;;
95671634;BENGKEL MOTOR(RULLY A);JL GARUDA NO 124;16;74;011;005;;;;;;;;
95672033;RUMAH BERSALIN;JL PATIMURA NO 457;16;74;011;010;;;;;;;;
95672042;JUAL PUPUK SUBSIDI (ANDRA);JALAN POROS;16;74;011;011;;;;;;;;
95671635;WARNET <ANWAR>;JL GARUDA NO 114;16;74;011;005;;;;;;;;
95671636;OJEK MOTOR(DENI P);JL GARUDA NO 111;16;74;011;005;;;;;;;;
95671650;GUDANG DISTRIBUTOR;JALAN PEMBANG U H A M N 0 52 4;16;74;011;006;;;;;;;;
95672150;KOPERASI <ISA>;JALAN PATIMURA NO 27;16;74;011;011;;;;;;;;
95672198;BIDAN LENI NAJAM;JALAN GARUDA;16;74;011;001;;;;;;;;
95671739;EMPAT INTAN MUTIA RA, CV;JL RAMIN 3 NO 109 TANJUNG AMAN RT. 11/RW. 11, BANDUNG UJUNG, KEC. LUBUK LINGGAU BARAT I, KOTA LUBUKLINGGAU, KODE POS 31612;16;74;011;008;;;;;;;;
95672269;TK MUSLIMAT NU;JALAN GARUDA RT 03;16;74;011;001;;;;;;;;
95671747;KELUARGA KITA, CV;JL GARUDA NO 590 RT. 9/RW. 9, BANDUNG UJUNG, KEC. LUBUK LINGGAU BARAT I, KOTA LUBUKLINGGAU, KODE POS 31612;16;74;011;008;;;;;;;;
95671737;JUAL AIR ISI ULANG;JALAN DEPATI SAID GANG MARGA RT 07;16;74;011;007;;;;;;;;
95671474;PENJUAL OBAT-OBATAN MLM NOMENT ON LINE;JL MAHONI BLOK B NO 44 PERUMNAS<RENDI RINALDO>;16;74;011;005;;;;;;;;
95671477;JASA PERSALINAN <ANYTONY>;JL CENDANA;16;74;011;005;;;;;;;;
95671479;PUSKESMAS;JL CENDANA;16;74;011;005;;;;;;;;
95671552;USAHA PEMPEK (VERONIKA);JL DAMAR;16;74;011;005;;;;;;;;
95671550;BUTIKA SONGKET (TIKA);JALAN CENDANA;16;74;011;005;;;;;;;;
95671551;GLOBAL PRESTASI (SURAMTO);JALAN DAMAR;16;74;011;005;;;;;;;;
95671558;JUALAN BUKU LKS (M.SUTANTO);JALAN MERANTI;16;74;011;005;;;;;;;;
95671559;JUALAN PECAH BELAH;JALAN BALAM;16;74;011;005;;;;;;;;
95671560;JUAL BAHAN BATU ONLINE (ARIO);JALAN PULAI;16;74;011;005;;;;;;;;
95671561;PRAKTEK DOKTER (ASEP);JALAN BALAM;16;74;011;005;;;;;;;;
95671563;KONTRAKAN TOKO (ALDIANDA MAISAL);JL RASA MALA BLOK A PRUMNAS;16;74;011;005;;;;;;;;
95671564;LOKET PEMBAYARAN LISTRIK;JL CENDANA BLOK A PRUMNAS;16;74;011;005;;;;;;;;
95671566;JASA ANGKUTAN PENUMPANG <SULIS>;JALAN BUNGUR;16;74;011;005;;;;;;;;
95671631;PRAKTEK DOKTER (IDRIS);JL GARUDA;16;74;011;005;;;;;;;;
95671641;PEMPEK OWEN;J L GARUDA NO. 9;16;74;011;008;;;;;;;;
95671648;NAURI MOBILINDO (MUKMIN);JALAN GARUDA NO 5;16;74;011;006;;;;;;;;
95671649;S M P N 7 LUBUK LINGGAU;JALAN PEMBANGUNAN NO.473;16;74;011;006;;;;;;;;
95671651;NOTARIS DAN PPAT (SYLVIA ROSSA);JALAN GARUDA;16;74;011;006;;;;;;;;
95671654;PERCETAKAN MUMER;JL. GARUDA NO 351;16;74;011;006;;;;;;;;
95671655;PERCETAKANMAWAR;JL.GARUDA;16;74;011;006;;;;;;;;
95671729;MENJUAL SEMBAKO (SANA);JALAN DEPATI SAID;16;74;011;007;;;;;;;;
95671745;TOKOSEMBAKO (H MAEMUN);JL GARUDA BANDUNG UJUNG;16;74;011;008;;;;;;;;
95671831;PRODUKSI KERUPUK IKAN (MARYA);JALAN GARUDA NO 1;16;74;011;008;;;;;;;;
95671727;TEMPAT MAKAN MIE <GADIS>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
95671730;FOTO COPY <SANA>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
95671829;PANGKALAN AA GAS;JALAN GARUDA;16;74;011;008;;;;;;;;
95671723;PENJUAL ROTI <SAHIM>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
95671725;AKSESORIS <DENNY>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
95671827;COUNTER HP (FREDY);JALAN GARUDA;16;74;011;008;;;;;;;;
95671823;PRODUKSI KOPI BUBUK (AINI);JALAN GARUDA GANG RUSLAN NO 735;16;74;011;008;;;;;;;;
95672044;KANTOR PEMASARAN GRIYA ASRI;JALAN POROS PRUM GRIYA ASRI;16;74;011;011;;;;;;;;
95672047;SEMBAKO BERTEMPO;JALAN POROS BLOK 43 PRUM GRIYA ASRI;16;74;011;011;;;;;;;;
95672026;NARSIS;JLN GARUDA;16;74;011;009;;;;;;;;
95672027;SARAPANPAGI (H.EDI);JLN GARUDA;16;74;011;009;;;;;;;;
95672028;KEDAI ASIK;JLN GARUDA;16;74;011;009;;;;;;;;
95672032;GUDANG TUPPERWARE (ENDANG);JL PATIMURA;16;74;011;010;;;;;;;;
95672143;TUKANG OJEK(HASAN);GANG PRAMUKA;16;74;011;011;;;;;;;;
95672022;PENYEWAAN GEDUNG IKM;JL LETKOL ATMO;16;74;011;009;;;;;;;;
95672031;JUALAN JENGKOL(DASWAN);JL KESEHATAN;16;74;011;009;;;;;;;;
95672201;KONTER PULSA <RIA>;JALAN GARUDA NO 06;16;74;011;001;;;;;;;;
95672148;KOPERASI KELILING (DESMAWATI);JALAN PATIMURA GANG H QOLBI;16;74;011;011;;;;;;;;
95672153;WARNET (HARSINA LELI);JALAN PATIMURA GANG RODIAH;16;74;011;011;;;;;;;;
95672194;RUMAH MAKAN MBAK ANIK;JALAN GARUDA;16;74;011;001;;;;;;;;
95672264;TOKE KARET(JOHAN);JALAN TEMBUSAN PROYEK;16;74;011;001;;;;;;;;
95671382;WARUNG SEMBAKO (LISNANI);JALAN GARUDA;16;74;011;002;;;;;;;;
95671373;JUAL BED COVER <ASRIN>;KAYU ARA;16;74;011;001;;;;;;;;
95671376;WARUNG SEMBAKO <RIDA>;JALAN GARUDA;16;74;011;002;;;;;;;;
95671377;JUAL BELI AYAM (SAPARUDIN);JALAN GARUDA;16;74;011;002;;;;;;;;
95671383;JUAL BATU KORAL (MANSUR);JALAN GARUDA;16;74;011;002;;;;;;;;
95671473;PENJUALOBAT OBATAN MLM MOMENT ONLINE(ANNA);JL MAHONI BLOK B PRUMNAS;16;74;011;005;;;;;;;;
95671452;MI SAIFULLAH;JL GARUDA;16;74;011;003;;;;;;;;
95671456;PEMBUAT PEYEK (ETY HARTATI);JALAN KODIM;16;74;011;004;;;;;;;;
95671471;BIMBEL UMI EVA;JL CENDANA NO 279;16;74;011;005;;;;;;;;
95671928;RUMAH SAKIT BANTUAN;JL LETKOL ATMO;16;74;011;009;;;;;;;;
95671910;WIRA KARYA PD <ATIN>;JALAN GARUDA;16;74;011;009;;;;;;;;
97811020;JUAL SOTO DAN MIE TUMIS;JL GARUDA;16;74;011;003;;;;;;;;
97905352;KANTIN MAKANAN <MAIMUN>;JALAN DEPATI SAID SDN 05;16;74;011;007;;;;;;;;
2477488;KARYA MAJU;Jawa Kanan, Kec. Lubuk Linggau Tim. II, Kota Lubuklinggau, Sumatera Selatan;16;74;011;009;;;;;;;;
2484919;SILAMPARI BUKIT SULAP;JALAN PATIMURA;16;74;011;010;;;;;;;;
2502984;KSM SEMBILAN;POL MOCH HUSEN;16;74;011;001;;;;;;;;
2535574;BANK MANDIRI (PERSERO);JALAN GARUDA;16;74;011;005;;;;;;;;
2538528;DARUL HADITS LUBUKLINGGAU;JL. GARUDA;16;74;011;001;;;;;;;;
2572816;XAVERIUS PUSAT PALEMBANG;JALAN GARUDA NO 139 RT.003, LUBUK AMAN;16;74;011;006;;;;;;;;
2582584;AIR MINUM TIRTA BUKIT SULAP LUBUK LINGGAU;JL.GARUDA NO.04, WATAS LUBUK DURIAN;16;74;011;002;;;;;;;;
2637804;KSM AL-MADANI;JL. SYAWAL;16;74;011;001;;;;;;;;
2684633;SINAR FAJAR PRATAMA;JALAN GARUDA;16;74;011;002;;;;;;;;
2707203;PT NUGRAHA JAYA ABADI MRT;JALAN PENDIDIKAN;16;74;011;010;;;;;;;;
2720461;KELOMPOK TANI KARTIKA MAKMUR;GARUDA KODIM TANJUNG INDAH;16;74;011;004;;;;;;;;
2730298;PT LINGGAU JAYA GEMILANG;JL GARUDA, GANG HAMSOL;16;74;011;005;;;;;;;;
2731917;XAVERIUS PUSAT PALEMBANG;JALAN GARUDA;16;74;011;003;;;;;;;;
2836022;ANNAFI' MUSLIMAT NU;KELAPA GADING;16;74;011;004;;;;;;;;
2843500;PADAS RAYA, CV;JL.GARUDA NO.31 RT.03, KAYU ARA;16;74;011;001;;;;;;;;
2856715;AMIWARI;JL. GARUDA;16;74;011;005;;;;;;;;
2892831;GRIYA ARTHA BAROKAH;JALAN JENDERAL POLISIS MOCH HASAN;16;74;011;003;;;;;;;;
2899576;NUGRAHA JAYA ABADI, cv;JALAN PATIMURA;16;74;011;010;;;;;;;;
2900443;SMP ISLAM ULUL ALBAB;JL. GARUDA;16;74;011;003;;;;;;;;
2902922;MA DARUL ISHLAH;jl pelita no 364;16;74;011;007;;;;;;;;
2903481;LSM MERAH PUTIH BERSATU;JL.KETITIRAN RT.04, BANDUNG UJUNG;16;74;011;008;;;;;;;;
2923135;PANCA KISAN FARMA;JALAN PATIMURA NO.02 RT. 002 RW. 000;16;74;011;011;;;;;;;;
2936630;MAWAR;JL GARUDA (PERCETAKAN MAWAR);16;74;011;006;;;;;;;;
2978833;PUTRI GADING CEMPAKA;JL CENDANA BLOK F;16;74;011;005;;;;;;;;
2998876;COGONG SEJAHTERA;JL BUKIT COGONG;16;74;011;;;;;;;;;
3022160;CV MITRA BERSAMA;JALAN KOPRAL MAKRUF;16;74;011;009;;;;;;;;
3041760;QAIREEN DJAJA;JALAN GARUDA;16;74;011;005;;;;;;;;
3053008;AGOESTIEN;JALAN GARUDA, BANDUNG UJUNG LUBUK LINGGAU BARAT I;16;74;011;008;;;;;;;;
3064339;MEKAR JAYA;JALAN GARUDA;16;74;011;005;;;;;;;;
3066672;TK AN-NUR;Jl.Moch.Hasan Griya Asri;16;74;011;011;;;;;;;;
3087880;NATIONAL PARALYMPIC COMMITTEE INDONESIA;JALAN GARUDA;16;74;011;004;;;;;;;;
3088785;CENTRAL DEPENABLE MANAGEMENT, CV;JALAN DAYANG TOREK;16;74;011;007;;;;;;;;
3095475;TPQ AL QOLAM;JALAN JEND. POL. MOCH HASAN;16;74;011;011;;;;;;;;
3097552;TANJUNG INDAH BERSATU;KELAPA GADING;16;74;011;;;;;;;;;
3123412;CHANDRA LESTARI ABADI, CV;JALAN BANGAU;16;74;011;008;;;;;;;;
3134866;ALOSA JAYA MANDIRI;JALAN GARUDA;16;74;011;002;;;;;;;;
3152743;VERONICA;JALAN CENDANA;16;74;011;005;;;;;;;;
3156620;AL KENCO DAN CO;JALAN GARUDA;16;74;011;002;;;;;;;;
3163654;CV PEBRI PRANICO ALI;JL. GARUDA;16;74;011;008;;;;;;;;
3185509;NANSUKO LINGGAU BISA;JALAN PATIMURA;16;74;011;010;;;;;;;;
3222577;CENDANA EMPAT TUJUH;JL. CENDANA;16;74;011;005;;;;;;;;
3229219;LKM TUNAS HARAPAN;JALAN KETITIRAN;16;74;011;008;;;;;;;;
3293851;KSM BAROKAH;JALAN H. AMBAR;16;74;011;004;;;;;;;;
3308812;KSM SILAMPARI;JL. PEMBANGUNAN;16;74;011;006;;;;;;;;
3327993;ARIKO RIANSYAH;JL. BANGAU I;16;74;011;008;;;;;;;;
3356800;KSM DEWA;JL GARUDA;16;74;011;005;;;;;;;;
3368166;CV SYLIR MANDIRI JAYA;JALAN GARUDA (DEPAN TOKO ADA HARAPAN);16;74;011;006;;;;;;;;
3374672;MATAHARI;JL.RAMIN III blok g PERUMNAS LUBUK TANJUNG NO 105 RT.11, TANJUNG AMAN;16;74;011;005;;;;;;;;
3377900;PERKUMPULAN PETANI PEMAKAI AIR (P3A) USAHA MANDIRI;JALAN GARUDA;16;74;011;001;;;;;;;;
3386576;ABHINAYA;JALAN PELITA GANG SAHABAT;16;74;011;007;;;;;;;;
3406830;EMPAT INTAN MUTIARA, CV;JL.RAMIN III NO.109 BLOK.G RT.11;16;74;011;005;;;;;;;;
3407066;MEDIA WIJAYA GUMAY;JALAN BUNGUR blok d;16;74;011;005;;;;;;;;
3408928;P3A HARAPAN MAKMUR;JALAN SEJAHTERA;16;74;011;003;;;;;;;;
3411985;BKM MAJU BERSAMA;JALAN CENDANA BLOK G;16;74;011;005;;;;;;;;
3429818;LSM PPD;JALAN CEKDAM;16;74;011;010;;;;;;;;
3465631;TUNAS PELITA;MARGA;16;74;011;007;;;;;;;;
3480784;LKM SUKSES MANDIRI;JALAN CEKDAM;16;74;011;010;;;;;;;;
3512365;LKM HARAPAN MAKMUR;JL. GARUDA;16;74;011;003;;;;;;;;
3588923;TPA 369 MASJID AL MA'RUF;JEND. (POL) MOCH. HASAN;16;74;011;011;;;;;;;;
3605763;TK AL-FATIMIYAH;GARUDA;16;74;011;008;;;;;;;;
3608454;WAHYU & CO;JL KOPRAL MAKRUF;16;74;011;009;;;;;;;;
3613882;KELURAHAN BANDUNG KIRI;JALAN TELADAN;16;74;011;009;;;;;;;;
3635968;DPD LPM KOTA LUBUK LINGGAU;JALAN GARUDA;16;74;011;006;;;;;;;;
3658595;ABDURRAHMAN SUNNAH BAROKAH;JALAN PATIMURA RT.09;16;74;011;010;;;;;;;;
3662579;MADRASAH ALIYAH ULIN NUHA;JL. GARUDA GG. KEBUN SARI;16;74;011;006;;;;;;;;
3711375;BINTANG KONSTRUKSI;JL. H. SAID NO. 116 C RT.009, BANDUNG UJUNG;16;74;011;008;;;;;;;;
3718921;BANGUN CAHAYA AMANAH;JALAN GARUDA;16;74;011;004;;;;;;;;
3720665;CINDAI KESUMA;jl GARUDA;16;74;011;001;;;;;;;;
3757262;ANDESTO, CV;JALAN GARUDA;16;74;011;008;;;;;;;;
3781065;TK AL FATTAH;JL JATI;16;74;011;005;;;;;;;;
3837486;IKATAN KELUARGA MAHASISWA SILAMPARI;jl. GARUDA;16;74;011;006;;;;;;;;
3838246;RAMA RINDA PRATAMA;JL H. SAID PERUMNAS;16;74;011;008;;;;;;;;
3845838;PUTRA JAYA;JALAN DEPATI DJATI, PERUM GRIYA INDAH KAYU ARA;16;74;011;003;;;;;;;;
3853515;TITIAN BERSAUDARA;JALAN KOPRAL MAKRUF;16;74;011;009;;;;;;;;
3875689;WYR 14;JALAN RAMIN;16;74;011;005;;;;;;;;
3890130;BOMBOK BROTHERS, cv;JL. GARUDA NO. 06 RT 06, KAYU ARA;16;74;011;001;;;;;;;;
3893228;HERU;JL.PEMBANGUNAN NO.47 RT.II, LUBUK AMAN;16;74;011;006;;;;;;;;
3911253;SINAR INDAH DELIMA;JL GARUDA;16;74;011;005;;;;;;;;
3960992;RARA SHENA;JL.GARUDA NO.52 RT.01, TANJUNG AMAN;16;74;011;005;;;;;;;;
4006015;CV SUMBER GASINDO ABADI;JALAN GARUDA;16;74;011;004;;;;;;;;
4015845;LINGGAU BERSEDEKAH;JALAN SELAMET;16;74;011;010;;;;;;;;
4026372;GEMILANG SENTOSA PERSADA;JALAN GARUDA;16;74;011;003;;;;;;;;
4034944;RADJA PERSADAH;JL GARUDA NO.065 RT 01;16;74;011;002;;;;;;;;
4048523;GABUNGAN ORGANISASI WANITA KOTA LUBUKLINGGAU;JALAN GARUDA;16;74;011;001;;;;;;;;
4052434;PRABU JAYA;JL. GARUDA RT:03;16;74;011;003;;;;;;;;
4057691;TIGA BERLIAN ABADI;JALAN KOPRAL MUCHTAR;16;74;011;009;;;;;;;;
4134046;AZ-ZAHIRA;JL. H. SAID PERUMNAS LUBUK TANJUNG;16;74;011;008;;;;;;;;
4143382;BUNGA MAJU MANDIRI;JALAN GARUDA;16;74;011;001;;;;;;;;
4148502;GLOBAL JAYA ABADI;JL. LETKOL ATMO NO. 11 RT.003, SUKA JADI;16;74;011;010;;;;;;;;
4163352;ERMANA ARSY JAYA, cv;JALAN GARUDA;16;74;011;001;;;;;;;;
4181495;LUBASSA;GANG AMANAH;16;74;011;010;;;;;;;;
4195685;ADARO;JL.GARUDA NO.01 RT.007, BANDUNG KIRI;16;74;011;009;;;;;;;;
4205950;JAKA UTAMA PERSADA;JALAN GARUDA NO.10 RT.01, BANDUNG UJUNG;16;74;011;008;;;;;;;;
4206829;ANINDYA UTAMA;JALAN H. SAID NO. 116 A RT.009, BANDUNG UJUNG;16;74;011;008;;;;;;;;
4211154;TIGA D, cv;Jl PATIMURA NO 28;16;74;011;008;;;;;;;;
4211758;KITA BISA;JALAN GARUDA;16;74;011;002;;;;;;;;
4224738;KELOMPOK TANI KARYA MANDIRI;JL.GARUDA;16;74;011;006;;;;;;;;
4230665;PT SILAMPARI MULTIMEDIA;JL. BANGAU NO. 12 RT 01 RW 01;16;74;011;008;;;;;;;;
4290946;P3A KARA;JL. GARUDA;16;74;011;001;;;;;;;;
4295117;PENDIDIKAN NON FORMAL `BAROKAH`;JALAN SURIAH BLOK F NO.160 RT.009, SUKA JADI;16;74;011;010;;;;;;;;
4316395;DUTA KONSTRUKSI;JL.GARUDA NO.150B RT.03, TANJUNG AMAN;16;74;011;005;;;;;;;;
4374674;SEMPURNA CHANDRA CORPORA;JALAN GARUDA;16;74;011;006;;;;;;;;
4375960;BAYU SAMUDRA MANDIRI;JALAN PELITA RT:07 D.A. M. IMAN SYAFEI;16;74;011;007;;;;;;;;
4377277;CIPTA SARANA MANDIRI;JL GARUDA;16;74;011;005;;;;;;;;
4446522;CHANDRA BERLIAN;JALAN PATIMURA;16;74;011;010;;;;;;;;
4455263;MITRA PERDANA, cv;JALAN PELITA;16;74;011;007;;;;;;;;
4466022;TOPIK BERITA RAKYAT;JALAN KETITIRAN;16;74;011;008;;;;;;;;
4485512;DAYA CIPTA KREASI;JALAN LETKOL ATMO NO.69 RT.6, BANDUNG KIRI;16;74;011;009;;;;;;;;
4499541;TIGA SAUDARA KANDUNG;JALAN PETANANG;16;74;011;005;;;;;;;;
4524376;INDO SABUN SENTRA HOSPITA, cv;PEMBANGUNAN;16;74;011;007;;;;;;;;
4527587;PKBM SEKANTENAN;JALAN PEMBANGUNAN;16;74;011;006;;;;;;;;
4545720;LOTUS PRODUCTION;JALAN GARUDA;16;74;011;008;;;;;;;;
4564231;GHAFI;JL.PERUMDAM NO.467, LUBUK TANJUNG;16;74;011;003;;;;;;;;
4689611;SURYA KENCANA 3 <SUKOCO>;JL GARUDA NO548;16;74;011;003;;;;;;;;
4689612;BENGKEL LAS<HERI>;JL GARUDA NO 342;16;74;011;003;;;;;;;;
4689613;PENGGILANGAN PADI <HODIJAH>;JL DAYANG TOREK;16;74;011;003;;;;;;;;
4689615;PENJAHIT <RHE - VAN>;JL GARUDA;16;74;011;003;;;;;;;;
4689616;NAZWA GORDEN;JL PERUM DAM;16;74;011;003;;;;;;;;
4689617;BENGKEL LAS <SAIPUL ANWAR>;JALAN SEPAKAT I I;16;74;011;004;;;;;;;;
4689618;PEMBUAT TEMPE <TOTOK>;JALAN SUNGAI MESAT;16;74;011;004;;;;;;;;
4689619;PENJAHIT <M YASIN>;JALAN DEPATI SAID DALAM;16;74;011;004;;;;;;;;
4689620;PENGRAJIN BARONGAN<AAN>;JL RAMIN III;16;74;011;005;;;;;;;;
4689621;BENGKEL LAS <HARDIONO>;JL CENDANA;16;74;011;005;;;;;;;;
4689622;PEMBUATAN MEBEL;JALAN MERAWAN;16;74;011;005;;;;;;;;
4689625;PENSAHIT<PARIATI>;J L GARUDA NO 55;16;74;011;005;;;;;;;;
4689627;BENGKEL LAS ARIEF;JL.GARUDA;16;74;011;006;;;;;;;;
4689630;PRODUKSI KERIPIK UBI <ROBET>;JALAN GARUDA NO 726 GANG RUSLAN;16;74;011;008;;;;;;;;
4689631;PENJAHIT PAKAIAN <TRI>;JL. MERAK NO.65 KEL. BANDUNG UJUNG;16;74;011;008;;;;;;;;
4689632;AIR MASAK <ADI>;KL KETITIRAN GANG KENANGA NO 240;16;74;011;008;;;;;;;;
4689633;PENJAHIT PAKAIAN <DEDE>;JL LETKOL ATMO;16;74;011;009;;;;;;;;
4689635;PEMBUAT DAN PENJUAL TEMPE <AHMAD>;JL KOP MAKRUF;16;74;011;009;;;;;;;;
4689636;PENGRAJIN DANDANG <IRAWANTO>;JL. TELADAN;16;74;011;009;;;;;;;;
4689637;PENGRAJIN DANDANG <ILHAM>;JL.TELADAN;16;74;011;009;;;;;;;;
4689638;PENGRAJIN DANDANG<ISHAK>;JL TELADAN;16;74;011;009;;;;;;;;
4689639;MEBEL< DEDI S>;JL CEKDAM NO 502;16;74;011;010;;;;;;;;
4689640;PEMBUATAN BATU BATA <M TEMU>;JL.CEKDAM;16;74;011;010;;;;;;;;
4689641;BENGKEL LAS <SESPRIYANTO>;JL CEKDAM NO 585;16;74;011;010;;;;;;;;
4689643;SIOMAY SAHABAT;JL PATIMURA;16;74;011;010;;;;;;;;
4689644;MEBEL <GANI>;JL PATIMURA NO.524;16;74;011;010;;;;;;;;
4689646;ISI ULANG AIR MASAK GALON <JALALUDIN>;GG MASJID NO 710;16;74;011;010;;;;;;;;
4689648;DAGANG TAHU <ANGGA>;JL.LETKOL ATMO NO. 237;16;74;011;010;;;;;;;;
4689649;OPAK <JUWITA>;JL.LETKOL ATMO NO. 201;16;74;011;010;;;;;;;;
4689651;BENGKEL LAS <IGAM>;JL PATIMURA NO 49;16;74;011;010;;;;;;;;
4689653;PENJAHIT PAKAIAN <RAHMAN>;JALAN H MATNUR;16;74;011;011;;;;;;;;
4690308;INDUSTRI PENGOLAHAN KAYU;JL GARUDA;16;74;011;003;;;;;;;;
4690310;ISI ULANG AIR GALON <DHANIAR>;JALAN BUNGUR;16;74;011;005;;;;;;;;
4690311;EMPEK-EMPEK SINDANG <KAILANI>;JL CEKDAM;16;74;011;010;;;;;;;;
4690312;BATU AKIK <YESNU>;JL LETKOL ATMO NO 399;16;74;011;010;;;;;;;;
4940912;PENJUAL PULSA LISTRIK <RIKE>;JALAN MARGA;16;74;011;006;;;;;;;;
4946535;PENGUMPUL BARANG BEKAS <M.DANI>;JL. KEBUN SARI;16;74;011;006;;;;;;;;
4961208;PEMBORONG BANGUNAN <HABI>;GANG DAMAI;16;74;011;003;;;;;;;;
4961209;JASA PEMASANGAN INSTALASI LISTRIK;JALAN RENGAS;16;74;011;005;;;;;;;;
4961210;USAHA PLAFON GYSUM <ARDI>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
4961305;PEMBORONG BANGUNAN <HARUN>;JL. TELADAN;16;74;011;009;;;;;;;;
5041383;DISTRIBUTOR BAWANG <YUSROL>;JL H SAID BANDUNG UJUNG RT:9;16;74;011;008;;;;;;;;
5041384;WARUNG SEMBAKO TOKO ANANDA;JALAN PATIMURA;16;74;011;011;;;;;;;;
5052004;BENGKEL <YONI>;JALAN PROYEK;16;74;011;001;;;;;;;;
5052008;WARUNG SEMBAKO <HARTATI>;JALAN GARUDA;16;74;011;003;;;;;;;;
5052009;DAGANG ONLINE <RATIH>;JL DEPATI DJATI;16;74;011;003;;;;;;;;
5052010;WARUNG SEMBAKO<AJI>;JL GARUDA;16;74;011;003;;;;;;;;
5052011;WARUNG SEMBAKO <MARLINA>;JL DAYANG TOREK NO 63;16;74;011;003;;;;;;;;
5052013;BENGKEL LAS <IWAN>;JL DAYANG TOREK;16;74;011;003;;;;;;;;
5052016;JUALAN IKAN SUYANTO;JL DELIMA;16;74;011;003;;;;;;;;
5052017;PENJUALAN UBI <ALAMSYAH>;JL DELIMA 2;16;74;011;003;;;;;;;;
5052018;WARUNG KELONTONGAN SUWARNO;JALAN KAMBOJA NO 412;16;74;011;004;;;;;;;;
5052019;BENGKEL MOTOR <ADI TRIWAN>;JALAN K AMBOJA NO 421;16;74;011;004;;;;;;;;
5052020;WARUNG SEMBAKO <DESI>;JALAN CENDANA NO 435;16;74;011;004;;;;;;;;
5052021;WARUNG SEMBAKO <MUJIATI>;JALAN SUNGAI MESAT;16;74;011;004;;;;;;;;
5052022;WARUNG MANISAN <WALIYAH>;GANG KELUARGA;16;74;011;004;;;;;;;;
5052023;JUAL PAKAIAN BEKAS <YARTONI>;GANG KAMBOJA;16;74;011;004;;;;;;;;
5052024;PENJUAL KOPI BUBUK <ELI MARLINA>;JALAN GARUDA GANG ZAINUDIN;16;74;011;004;;;;;;;;
5052025;WARUNG MANISAN <PONIASIH>;JALAN GARUDA;16;74;011;004;;;;;;;;
5052026;RIZQ STEAM <MUSLIMIN>;JL CENDANA;16;74;011;005;;;;;;;;
5052027;PEDAGANG PAKAIAN KELILING;JL MAHONI BLOK B RT 6 PERUMNAS;16;74;011;005;;;;;;;;
5052029;WARUNG SEMBAKO <DANIL FITRIANSYAH>;JL MAHONI BLOK B NO 26 PRUMNAS;16;74;011;005;;;;;;;;
5052031;WEDDING GALERY/ PERNAK-PERNIK;JL KENANGA;16;74;011;005;;;;;;;;
5052032;WARUNG MANISAN <SUSILAWATI>;JALAN CENDANA;16;74;011;005;;;;;;;;
5052033;WARUNG SEMBAKO DI WARUNG;JL GARUDA;16;74;011;005;;;;;;;;
5052034;CUCIAN UWACK;JL GARUDA;16;74;011;005;;;;;;;;
5052035;JUAL BENSIN<ZAKARIA KAPROWI>;J L GARUDA NO 5 6;16;74;011;005;;;;;;;;
5052036;DAPUR MAMA LUBUK LINGGAU <'FERI>;J L. GARUDA NO.45.;16;74;011;006;;;;;;;;
5052037;PENJUAL KERUPUK KEULING <RESTI YANI>;JL. SELATAN;16;74;011;006;;;;;;;;
5052038;WARUNG SEMBAKO <SITI BAHARA>;JALAN PEMBANG UNAN NO.4 8 5;16;74;011;006;;;;;;;;
5052039;BENGKEL MOBIL <ROZALI>;JALAN GARUDA 2016;16;74;011;006;;;;;;;;
5052040;PENJUAL SAYURAN KELILING <ERMAWATI>;JALAN PEMBANG UNAN;16;74;011;006;;;;;;;;
5052041;BERRY QUEEN SHOP <EVA SUSANTI>;JL GARUDA;16;74;011;006;;;;;;;;
5052042;PENJUAL CABE KAKI LIMA <JERI PRANATA>;JL. GARUDA;16;74;011;006;;;;;;;;
5052043;MENJUAL CIKI-CIKI <SAZINA>;JALAN DEPATI SAID;16;74;011;007;;;;;;;;
5052047;SAYUR keliling <NURBAITI>;JALAN PEMBANGUNAN;16;74;011;007;;;;;;;;
5052048;SEMBAKO <SARIBUDIN>;JALAN PELITA;16;74;011;007;;;;;;;;
5052049;BATU KALI <FITRI>;JALAN MARGA;16;74;011;007;;;;;;;;
5052050;PEMULUNG barang bekas <HENDRI>;J L PERUMNAS BANDUNG UJUNG;16;74;011;008;;;;;;;;
5052051;TOKO SEMBAKO;JL PERUMNAS;16;74;011;008;;;;;;;;
5052052;MENJUAL JAM TANGAN <YANTO>;JALAN GARUDA NO 725 GANG RUSLAN;16;74;011;008;;;;;;;;
5052053;TOKO SEMBAKO<BUNDA>;JL GARUDA NO 69;16;74;011;008;;;;;;;;
5052054;WARUNG SEMBAKO <RATNA>;JALAN GARUDA NO 533;16;74;011;008;;;;;;;;
5052055;JUALAN MINUMAN KELILING;JALAN KETITIRAN NOMOR 433;16;74;011;008;;;;;;;;
